Title:,Time Series, Area-Averaged of Carbon Monoxide, Mole Fraction in Air (Daytime/Ascending) monthly ()
User Start Date:,2015-01-01T00:00:00Z
User End Date:,2015-12-31T23:59:59Z
User Bounding Box:,"45.9668,40.0195,87.4512,55.8398"
Data Bounding Box:,"46.5,40.5,86.5,55.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2015-01-01T00:00:00Z&endtime=2015-12-31T23:59:59Z&bbox=45.9668,40.0195,87.4512,55.8398&data=AIRX3STM_006_CO_VMR_A(z%3D1000)&variableFacets=dataFieldMeasurement%3ACO%3B&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STM_006_CO_VMR_A): -9999

time, mean_AIRX3STM_006_CO_VMR_A
2015-01-01 00:00:00,159.817595
2015-02-01 00:00:00,163.794356
2015-03-01 00:00:00,160.445052
2015-04-01 00:00:00,154.548026
2015-05-01 00:00:00,135.462791
2015-06-01 00:00:00,108.204344
2015-07-01 00:00:00,101.718265
2015-08-01 00:00:00,102.364197
2015-09-01 00:00:00,110.084171
2015-10-01 00:00:00,121.696961
2015-11-01 00:00:00,138.552934
2015-12-01 00:00:00,151.474593
