Title:,Time Series, Area-Averaged of Carbon Monoxide, Mole Fraction in Air (Daytime/Ascending) monthly ()
User Start Date:,2012-01-01T00:00:00Z
User End Date:,2012-12-31T23:59:59Z
User Bounding Box:,"45.9668,40.0195,87.4512,55.8398"
Data Bounding Box:,"46.5,40.5,86.5,55.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2012-01-01T00:00:00Z&endtime=2012-12-31T23:59:59Z&bbox=45.9668,40.0195,87.4512,55.8398&data=AIRX3STM_006_CO_VMR_A(z%3D1000)&variableFacets=dataFieldMeasurement%3ACO%3B&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STM_006_CO_VMR_A): -9999

time, mean_AIRX3STM_006_CO_VMR_A
2012-01-01 00:00:00,160.037833
2012-02-01 00:00:00,163.362592
2012-03-01 00:00:00,171.487805
2012-04-01 00:00:00,160.547087
2012-05-01 00:00:00,142.537462
2012-06-01 00:00:00,117.985024
2012-07-01 00:00:00,110.08621
2012-08-01 00:00:00,114.267868
2012-09-01 00:00:00,117.084723
2012-10-01 00:00:00,124.241165
2012-11-01 00:00:00,139.441746
2012-12-01 00:00:00,152.823396
