Title:,Time Series, Area-Averaged of Methane, Mole Fraction in Air (Daytime/Ascending) monthly 1 ()
User Start Date:,2015-01-01T00:00:00Z
User End Date:,2015-12-31T23:59:59Z
User Bounding Box:,"45.9668,40.0195,87.4512,55.8398"
Data Bounding Box:,"46.5,40.5,86.5,55.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2015-01-01T00:00:00Z&endtime=2015-12-31T23:59:59Z&bbox=45.9668,40.0195,87.4512,55.8398&data=AIRX3STM_006_CH4_VMR_A(z%3D150)&variableFacets=dataFieldMeasurement%3ACH4%3B&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STM_006_CH4_VMR_A): -9999

time, mean_AIRX3STM_006_CH4_VMR_A
2015-01-01 00:00:00,1747.66162
2015-02-01 00:00:00,1733.01562
2015-03-01 00:00:00,1733.1811
2015-04-01 00:00:00,1742.64565
2015-05-01 00:00:00,1748.91375
2015-06-01 00:00:00,1768.95528
2015-07-01 00:00:00,1779.76205
2015-08-01 00:00:00,1784.41937
2015-09-01 00:00:00,1776.12339
2015-10-01 00:00:00,1761.94222
2015-11-01 00:00:00,1751.44569
2015-12-01 00:00:00,1750.7567
