Title:,Time Series, Area-Averaged of Carbon Monoxide, Mole Fraction in Air ()
User Start Date:,2008-01-01T00:00:00Z
User End Date:,2008-12-31T23:59:59Z
User Bounding Box:,""
Data Bounding Box:,"-179.5,-89.5,179.5,89.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2008-01-01T00:00:00Z&endtime=2008-12-31T23:59:59Z&data=AIRX3STM_006_CO_VMR_A(z%3D925)&variableFacets=dataFieldMeasurement%3ACO%3B&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STM_006_CO_VMR_A): -9999

time, mean_AIRX3STM_006_CO_VMR_A
2008-01-01 00:00:00,110.257453
2008-02-01 00:00:00,111.685046
2008-03-01 00:00:00,111.476103
2008-04-01 00:00:00,108.321875
2008-05-01 00:00:00,102.262564
2008-06-01 00:00:00,93.6518245
2008-07-01 00:00:00,91.9894471
2008-08-01 00:00:00,94.9012331
2008-09-01 00:00:00,99.5335132
2008-10-01 00:00:00,101.283947
2008-11-01 00:00:00,101.929393
2008-12-01 00:00:00,104.042617
