Title:,Time Series, Area-Averaged of Methane, Mole Fraction in Air (Daytime/Ascending) monthly 1 ()
User Start Date:,2013-01-01T00:00:00Z
User End Date:,2013-12-31T23:59:59Z
User Bounding Box:,"45.9668,40.0195,87.4512,55.8398"
Data Bounding Box:,"46.5,40.5,86.5,55.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2013-01-01T00:00:00Z&endtime=2013-12-31T23:59:59Z&bbox=45.9668,40.0195,87.4512,55.8398&data=AIRX3STM_006_CH4_VMR_A(z%3D850)&variableFacets=dataFieldMeasurement%3ACH4%3B&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STM_006_CH4_VMR_A): -9999

time, mean_AIRX3STM_006_CH4_VMR_A
2013-01-01 00:00:00,1894.64311
2013-02-01 00:00:00,1894.50212
2013-03-01 00:00:00,1876.41015
2013-04-01 00:00:00,1878.62313
2013-05-01 00:00:00,1886.89237
2013-06-01 00:00:00,1909.40505
2013-07-01 00:00:00,1924.41261
2013-08-01 00:00:00,1921.54802
2013-09-01 00:00:00,1908.5941
2013-10-01 00:00:00,1897.30848
2013-11-01 00:00:00,1895.90731
2013-12-01 00:00:00,1905.88622
